(-0.780205021399071, 1.6378342138625506)
(-0.780205021399071, 1.6378342138625506)
(-0.7852194938739949, 0.9202581458340308)
(-0.7852194938739949, 0.9202581458340308)
(-0.7852194938739949, 0.9202581458340308)
(-0.7852194938739949, 0.9202581458340308)
(-0.6861303804753857, 1.196884756158798)
(-0.6861303804753857, 1.196884756158798)
(-0.7788140313691354, 1.031330684613363)
(-0.7788140313691354, 1.031330684613363)
(-0.7365433637655503, 1.3440647553837934)
(-0.7365433637655503, 1.3440647553837934)
(-0.7863727639882612, 0.9852257797375212)
(-0.7863727639882612, 0.9852257797375212)
(-0.6693451709754458, 1.1192419048325695)
(-0.6693451709754458, 1.1192419048325695)
(-0.7360388576627693, 1.372094084572806)
(-0.7360388576627693, 1.372094084572806)
(-0.7346644352146555, 1.4656987032769537)
(-0.7346644352146555, 1.4656987032769537)
