(-0.7923431486763096, 1.4760188530426874)
(-0.7923431486763096, 1.4760188530426874)
(-0.7775705347392491, 1.1815378772938785)
(-0.7775705347392491, 1.1815378772938785)
(-0.7772742104356613, 1.2024447594619525)
(-0.7772742104356613, 1.2024447594619525)
(-0.731517043414936, 1.2893262897959714)
(-0.731517043414936, 1.2893262897959714)
(-0.7261366519316401, 1.2441421732680704)
(-0.7261366519316401, 1.2441421732680704)
(-0.7970270745121995, 1.4487784335530427)
(-0.7970270745121995, 1.4487784335530427)
(-0.8096393825249479, 1.3842691271258658)
(-0.8096393825249479, 1.3842691271258658)
(-0.8056072419483331, 1.388986710519656)
(-0.8056072419483331, 1.388986710519656)
(-0.7928441717396801, 1.457855836461944)
(-0.7928441717396801, 1.457855836461944)
(-0.7323716948852286, 1.2582300269424136)
(-0.7323716948852286, 1.2582300269424136)
