(-0.7583629649173724, 1.7136593481316085)
(-0.7583629649173724, 1.7136593481316085)
(-0.633972787678251, 0.7303531597524499)
(-0.633972787678251, 0.7303531597524499)
(-0.6900553562578265, 1.2232785763835792)
(-0.6900553562578265, 1.2232785763835792)
(-0.6483522615588055, 0.9591146919204578)
(-0.6483522615588055, 0.9591146919204578)
(-0.6994739004402921, 1.3777280473991076)
(-0.6994739004402921, 1.3777280473991076)
(-0.6385232160160166, 0.7911137299500709)
(-0.6385232160160166, 0.7911137299500709)
(-0.6501768541212408, 1.0719265878636948)
(-0.6501768541212408, 1.0719265878636948)
(-0.7777105720859915, 1.628290844244531)
(-0.7777105720859915, 1.628290844244531)
(-0.6639375222499534, 0.8604054558819709)
(-0.6639375222499534, 0.8604054558819709)
(-0.6518152744620732, 1.1023156677700165)
(-0.6518152744620732, 1.1023156677700165)
