(-0.6472446949246331, 1.9573650223972474)
(-0.6472446949246331, 1.9573650223972474)
(-0.5971081618551073, 0.03306724817403123)
(-0.5971081618551073, 0.03306724817403123)
(-0.650741606221664, 0.882290192524182)
(-0.650741606221664, 0.882290192524182)
(-0.6618945298061626, 1.6230061519143728)
(-0.6618945298061626, 1.6230061519143728)
(-0.6345291454050381, 1.149480937530768)
(-0.6345291454050381, 1.149480937530768)
(-0.6053983203934787, 0.34814153973115497)
(-0.6053983203934787, 0.34814153973115497)
(-0.5505639884712145, 0.6468871054967509)
(-0.5505639884712145, 0.6468871054967509)
(-0.6330377953228931, 1.3144276121376208)
(-0.6330377953228931, 1.3144276121376208)
(-0.6189666286968574, 0.12482883771477567)
(-0.6189666286968574, 0.12482883771477567)
(-0.5571285737084932, 0.6854127979777755)
(-0.5571285737084932, 0.6854127979777755)
