(-0.22525697531974692, 2.0271103988991994)
(0.14503294638676506, 0.079754902644105)
(0.6188060023335971, 1.4342580012768422)
(-0.3744310719571222, 1.922651756221508)
(0.6731135604606489, 1.2903442010060793)
(0.563278222317126, 1.062166330750082)
(0.5528426030541792, 0.8892161153380953)
(0.1424540508461605, 0.6441191272062334)
(0.18546170661967437, 0.1355331855351519)
(0.02572778734479772, 0.3015783145129086)
(0.4868320590430843, 0.9502077657394892)
(0.0527274004633593, 0.3822584679332041)
(0.14757123722570456, 0.4621819230449378)
(0.010961562397726499, 0.32639365007123844)
(1.7093623305190764E-4, 0.5716129591075948)
(-0.274131531424163, 1.9842306694029526)
(-7.465948496412859E-4, 0.5925479215525397)
(0.09782605888563102, 0.5145918732638111)
(-0.3310157248434247, 1.949159670323421)
(0.18057637778087582, 0.12373362317245327)
